,policy,A.1 Total Costs,A.2 Total Costs,A.3 Total Costs,A.4 Total Costs,A.5 Total Costs,RfR Total Costs,Expected Evacuation Costs
2797,683,893429679.2140069,377964448.49838537,62267437.976033404,44918152.06794688,50929971.20054293,0.0,0.0
2798,683,47847947.96145424,120879615.1905624,62267437.976033404,11335449.27761763,602686672.9331894,0.0,0.0
2799,683,47847947.96145424,104651657.86617124,62267437.976033404,112703216.81095976,50929971.20054293,0.0,0.0
2800,683,139812506.74710095,104651657.86617124,62267437.976033404,26837305.2974514,50929971.20054293,0.0,0.0
2801,683,47847947.96145424,104651657.86617124,62267437.976033404,74592583.90491356,50929971.20054293,0.0,0.0
2802,683,47847947.96145424,122157285.47231264,62267437.976033404,11355574.487859247,113122474.54732704,0.0,0.0
2803,683,47847947.96145424,104651657.86617124,62267437.976033404,37756444.18822032,50929971.20054293,0.0,0.0
2804,683,47847947.96145424,254731440.69532785,62267437.976033404,8453407.696608048,50929971.20054293,0.0,0.0
2805,683,47847947.96145424,104651657.86617124,62267437.976033404,11463937.135928702,120843732.33251776,0.0,0.0
2806,683,47847947.96145424,104651657.86617124,62267437.976033404,10493472.274082184,516264488.9750269,0.0,0.0
2807,683,2719772463.071876,104651657.86617124,62267437.976033404,8453407.696608048,50929971.20054293,0.0,0.0
2808,683,47847947.96145424,104651657.86617124,62267437.976033404,12784179.919845304,258594073.12896764,0.0,0.0
2809,683,47847947.96145424,104651657.86617124,62267437.976033404,12675132.879107278,297862562.54163027,0.0,0.0
2810,683,47847947.96145424,104651657.86617124,171867756.39975598,11569376.689585855,50929971.20054293,0.0,0.0
2811,683,47847947.96145424,204200833.9816176,62267437.976033404,12025792.687086344,50929971.20054293,0.0,0.0
2812,683,47847947.96145424,149552413.75112504,62267437.976033404,60793052.66643831,50929971.20054293,0.0,0.0
2813,683,154644650.76625505,104651657.86617124,62267437.976033404,40967979.767835855,1034441141.5454552,0.0,0.0
2814,683,153390210.79296297,232915997.3616294,62267437.976033404,8453407.696608048,224469086.0698468,0.0,0.0
2815,683,47847947.96145424,106791076.34745276,62267437.976033404,12387173.579254232,70910353.16253887,0.0,0.0
2816,683,47847947.96145424,104651657.86617124,62267437.976033404,31880365.363117497,229377926.5413228,0.0,0.0
2817,683,47847947.96145424,104651657.86617124,62267437.976033404,10880048.380285526,236773655.023449,0.0,0.0
2818,683,47847947.96145424,104651657.86617124,62267437.976033404,10916359.44403232,99385298.59828448,0.0,0.0
2819,683,47847947.96145424,104651657.86617124,62267437.976033404,12404067.480049402,370080531.63569736,0.0,0.0
2820,683,327252347.73304415,104651657.86617124,62267437.976033404,8453407.696608048,54670273.470798135,0.0,0.0
2821,683,47847947.96145424,104651657.86617124,98742874.97853914,12056340.410838868,90366650.74624716,0.0,0.0
2822,683,47847947.96145424,166280047.99438226,62267437.976033404,8453407.696608048,84109539.80069639,0.0,0.0
2823,683,47847947.96145424,104651657.86617124,62267437.976033404,51915775.232387766,50929971.20054293,0.0,0.0
2824,683,47847947.96145424,104651657.86617124,86521062.54723397,27460448.654969998,50929971.20054293,0.0,0.0
2825,683,47847947.96145424,104651657.86617124,62267437.976033404,13744823.737400653,464216772.9750606,0.0,0.0
2826,683,47847947.96145424,104651657.86617124,62267437.976033404,24829656.384813827,69139854.53116348,0.0,0.0
2827,683,47847947.96145424,104651657.86617124,62267437.976033404,63327051.09290216,50929971.20054293,0.0,0.0
2828,683,47847947.96145424,106935514.1213781,62267437.976033404,12227917.299254635,131650704.89880691,0.0,0.0
2829,683,47847947.96145424,104651657.86617124,62267437.976033404,10459269.46334771,385677583.2174292,0.0,0.0
2830,683,47847947.96145424,137719772.49688327,62267437.976033404,43559444.9567761,50929971.20054293,0.0,0.0
2831,683,47847947.96145424,104651657.86617124,62267437.976033404,42547139.54628861,99076395.86618158,0.0,0.0
2832,683,47847947.96145424,105022112.63284685,62267437.976033404,30941613.316117316,90938617.08940236,0.0,0.0
2833,683,60104124.067698926,127362731.43171322,62267437.976033404,33015531.242848027,70114904.81859222,0.0,0.0
2834,683,47847947.96145424,105132045.87756702,62267437.976033404,130026627.02958249,50929971.20054293,0.0,0.0
2835,683,47847947.96145424,104651657.86617124,62267437.976033404,26751970.767184418,205417840.1898504,0.0,0.0
2836,683,47847947.96145424,104651657.86617124,62267437.976033404,66487892.36357653,50929971.20054293,0.0,0.0
2837,683,47847947.96145424,104651657.86617124,65264441.3038081,29133197.076411724,228396496.760398,0.0,0.0
2838,683,47847947.96145424,106636934.25938256,62267437.976033404,10988734.99957987,170519281.15876082,0.0,0.0
2839,683,47847947.96145424,104651657.86617124,105019964.27456884,121751240.13246548,50929971.20054293,0.0,0.0
2840,683,47847947.96145424,128657779.62022927,62267437.976033404,8640865.367408399,54644338.96082744,0.0,0.0
2841,683,47847947.96145424,120933264.5908688,62267437.976033404,97715685.8966945,50929971.20054293,0.0,0.0
2842,683,174876290.49631658,104651657.86617124,62267437.976033404,42949902.08208899,50929971.20054293,0.0,0.0
2843,683,165413383.6834341,104651657.86617124,62267437.976033404,8823139.463801462,153810588.75130442,0.0,0.0
2844,683,47847947.96145424,104651657.86617124,62267437.976033404,11631885.093545608,732513811.4848843,0.0,0.0
2845,683,47847947.96145424,104651657.86617124,62267437.976033404,28213786.9449542,54484337.555350505,0.0,0.0
2846,683,47847947.96145424,104651657.86617124,62267437.976033404,36133722.30119881,243196369.7586508,0.0,0.0
2847,683,47847947.96145424,104651657.86617124,62267437.976033404,11590788.93546829,105728026.01525512,0.0,0.0
2848,683,47847947.96145424,104651657.86617124,62267437.976033404,29743865.374996845,522270537.715973,0.0,0.0
2849,683,47847947.96145424,104651657.86617124,62267437.976033404,40968072.41334599,50929971.20054293,0.0,0.0
2850,683,47847947.96145424,104651657.86617124,62267437.976033404,16174980.17897529,144106312.736798,0.0,0.0
2851,683,47847947.96145424,104651657.86617124,62267437.976033404,19901752.9176088,209695894.1860577,0.0,0.0
2852,683,47847947.96145424,104651657.86617124,62267437.976033404,25863260.99213372,54755801.91920122,0.0,0.0
2853,683,59478884.79888333,106950305.60548408,62267437.976033404,31852992.624411568,531154217.68703353,0.0,0.0
2854,683,47847947.96145424,104651657.86617124,62267437.976033404,12465338.737904472,118293262.82801408,0.0,0.0
2855,683,47847947.96145424,106958997.96741396,62267437.976033404,12527525.736162333,99978310.8054321,0.0,0.0
2856,683,47847947.96145424,188827250.9509976,62267437.976033404,44211041.76708618,50929971.20054293,0.0,0.0
2857,683,47847947.96145424,104651657.86617124,95808143.24822392,10863549.509547222,111525918.291896,0.0,0.0
2858,683,47847947.96145424,104651657.86617124,62267437.976033404,13690224.41218875,157685907.18367615,0.0,0.0
2859,683,47847947.96145424,104651657.86617124,62267437.976033404,12606920.648261778,652994803.8412343,0.0,0.0
2860,683,47847947.96145424,104651657.86617124,62267437.976033404,10946073.94310302,134313840.14791283,0.0,0.0
2861,683,47847947.96145424,104651657.86617124,62267437.976033404,27607636.47391571,50929971.20054293,0.0,0.0
2862,683,47847947.96145424,104651657.86617124,62267437.976033404,12495933.840525458,281018825.2290907,0.0,0.0
2863,683,47847947.96145424,104651657.86617124,62267437.976033404,11520315.888310269,102544033.00637844,0.0,0.0
2864,683,297836913.708494,389957415.05414456,62267437.976033404,8453407.696608048,50929971.20054293,0.0,0.0
2865,683,47847947.96145424,104651657.86617124,62267437.976033404,187817411.0488968,50929971.20054293,0.0,0.0
2866,683,47847947.96145424,104651657.86617124,62267437.976033404,107650583.87299936,50929971.20054293,0.0,0.0
2867,683,47847947.96145424,104987505.28001568,62267437.976033404,90350385.04134856,50929971.20054293,0.0,0.0
2868,683,47847947.96145424,131829653.34413326,62267437.976033404,8453407.696608048,50929971.20054293,0.0,0.0
2869,683,47847947.96145424,133877897.74807692,62267437.976033404,8453407.696608048,109942937.55350308,0.0,0.0
2870,683,47847947.96145424,104651657.86617124,62267437.976033404,10926932.325071605,54126856.42642542,0.0,0.0
2871,683,47847947.96145424,105070507.74414384,95821490.2921236,10593986.382721744,137209447.14501348,0.0,0.0
2872,683,47847947.96145424,128247640.30379929,62267437.976033404,8453407.696608048,50929971.20054293,0.0,0.0
2873,683,47847947.96145424,104651657.86617124,62267437.976033404,10477152.300295375,118199037.13982251,0.0,0.0
2874,683,47847947.96145424,104651657.86617124,62267437.976033404,26840089.2452646,266503027.98154533,0.0,0.0
2875,683,47847947.96145424,127459633.298468,62267437.976033404,8453407.696608048,247632052.6477583,0.0,0.0
2876,683,47847947.96145424,104651657.86617124,62267437.976033404,11769772.537738604,91391157.09993428,0.0,0.0
2877,683,47847947.96145424,104651657.86617124,62267437.976033404,12396283.50252827,133816829.02317968,0.0,0.0
2878,683,47847947.96145424,104651657.86617124,62267437.976033404,24639487.89436088,111737021.3719491,0.0,0.0
2879,683,47847947.96145424,104651657.86617124,62267437.976033404,14377587.493247632,645793839.4828764,0.0,0.0
2880,683,3641194925.8851194,104651657.86617124,62267437.976033404,8453407.696608048,50929971.20054293,0.0,0.0
2881,683,47847947.96145424,155011687.25190073,62267437.976033404,52452261.68602331,50929971.20054293,0.0,0.0
2882,683,47847947.96145424,104651657.86617124,62267437.976033404,10477152.300295375,119895779.64116102,0.0,0.0
2883,683,47847947.96145424,133415715.15010343,62267437.976033404,8453407.696608048,1085727343.7548614,0.0,0.0
2884,683,47847947.96145424,104651657.86617124,62267437.976033404,22670615.5324605,72032405.03133903,0.0,0.0
2885,683,47847947.96145424,104651657.86617124,62267437.976033404,36624740.697230265,439552937.5484464,0.0,0.0
2886,683,47847947.96145424,105066726.38479368,62267437.976033404,11494900.48916308,960266712.7927324,0.0,0.0
2887,683,47847947.96145424,125317898.98613918,62267437.976033404,34144352.10706057,1561736114.1120205,0.0,0.0
2888,683,47847947.96145424,104651657.86617124,62267437.976033404,159996393.36548206,50929971.20054293,0.0,0.0
2889,683,47847947.96145424,104651657.86617124,62267437.976033404,23871038.693380173,104136992.76744474,0.0,0.0
2890,683,47847947.96145424,104651657.86617124,62267437.976033404,21582682.92067237,252399897.1304665,0.0,0.0
2891,683,47847947.96145424,104651657.86617124,88218609.69047102,28091571.76328748,82448979.03320475,0.0,0.0
2892,683,47847947.96145424,104651657.86617124,98793260.4166131,12234118.698763285,153742731.82574838,0.0,0.0
2893,683,47847947.96145424,104953082.57869025,62267437.976033404,8682752.574943548,139322502.73282367,0.0,0.0
2894,683,47847947.96145424,104651657.86617124,62267437.976033404,23117387.025113337,120218223.28620024,0.0,0.0
2895,683,59929958.98227559,104651657.86617124,62267437.976033404,30737393.78470404,602882206.2619553,0.0,0.0
2896,683,47847947.96145424,106952587.33475427,62267437.976033404,106541730.93011816,797430574.0292513,0.0,0.0
2897,683,47847947.96145424,104651657.86617124,91022954.22104536,13825651.600925608,1044352494.0216068,0.0,0.0
2898,683,3499060894.315441,104651657.86617124,62267437.976033404,11434643.00564012,50929971.20054293,0.0,0.0
2899,683,47847947.96145424,104651657.86617124,62267437.976033404,27379764.387452,116364495.43319066,0.0,0.0
2900,683,47847947.96145424,104651657.86617124,62267437.976033404,55855175.72508475,62711552.20017047,0.0,0.0
2901,683,805421312.3258457,104651657.86617124,62267437.976033404,45745286.52277231,50929971.20054293,0.0,0.0
2902,683,47847947.96145424,106843507.41788806,62267437.976033404,11453255.327562228,50929971.20054293,0.0,0.0
2903,683,140576388.36489233,104651657.86617124,62267437.976033404,11031611.96005217,50929971.20054293,0.0,0.0
2904,683,47847947.96145424,134849978.80606562,62267437.976033404,12487458.395749329,91764831.48802932,0.0,0.0
2905,683,47847947.96145424,104651657.86617124,62267437.976033404,30558429.880220905,513611169.6532262,0.0,0.0
2906,683,47847947.96145424,104651657.86617124,62267437.976033404,45151235.30814117,292063456.9181848,0.0,0.0
2907,683,47847947.96145424,104651657.86617124,62267437.976033404,11559777.621494109,118412397.57686074,0.0,0.0
2908,683,47847947.96145424,104651657.86617124,62267437.976033404,49303678.71715182,152668852.26733905,0.0,0.0
2909,683,47847947.96145424,104651657.86617124,62267437.976033404,54671077.7041519,50929971.20054293,0.0,0.0
2910,683,1913560930.211965,104651657.86617124,62267437.976033404,115096447.15036356,50929971.20054293,0.0,0.0
2911,683,47847947.96145424,104651657.86617124,62267437.976033404,147194171.01835445,50929971.20054293,0.0,0.0
2912,683,47847947.96145424,104651657.86617124,62267437.976033404,11493415.072198456,167923580.25341302,0.0,0.0
2913,683,47847947.96145424,137079604.94536075,62267437.976033404,11967182.761930604,1248150625.5402005,0.0,0.0
2914,683,47847947.96145424,104651657.86617124,113409144.57291704,33022048.12534049,54468463.40453144,0.0,0.0
2915,683,47847947.96145424,106608448.71291952,62267437.976033404,10855952.841678863,73902438.95214325,0.0,0.0
2916,683,47847947.96145424,104651657.86617124,62267437.976033404,23796433.20290405,74872636.20769368,0.0,0.0
2917,683,47847947.96145424,104651657.86617124,62267437.976033404,12142317.072182773,441278637.5280638,0.0,0.0
2918,683,47847947.96145424,104651657.86617124,62267437.976033404,10505983.698550288,103345443.10371312,0.0,0.0
2919,683,47847947.96145424,118718122.98656452,62896618.12420268,39528953.87700033,50929971.20054293,0.0,0.0
2920,683,155286313.20757195,162477136.27005717,62267437.976033404,11503332.610473031,50929971.20054293,0.0,0.0
2921,683,47847947.96145424,104651657.86617124,62267437.976033404,28101569.72657701,102359719.50409448,0.0,0.0
2922,683,47847947.96145424,104651657.86617124,62267437.976033404,25909400.315138225,111566872.6584377,0.0,0.0
2923,683,47847947.96145424,104651657.86617124,62267437.976033404,11514232.966075372,138750607.11955896,0.0,0.0
2924,683,47847947.96145424,104651657.86617124,62267437.976033404,10904704.871524934,145701616.21871457,0.0,0.0
2925,683,47847947.96145424,104651657.86617124,62267437.976033404,53220713.43293595,50929971.20054293,0.0,0.0
2926,683,47847947.96145424,104651657.86617124,62267437.976033404,11558753.282221211,146961616.62716824,0.0,0.0
2927,683,47847947.96145424,104651657.86617124,62267437.976033404,132648314.18854757,50929971.20054293,0.0,0.0
2928,683,47847947.96145424,104651657.86617124,62267437.976033404,10490929.303349024,51612038.79089209,0.0,0.0
2929,683,47847947.96145424,106791076.34745276,62267437.976033404,97908105.4124184,50929971.20054293,0.0,0.0
2930,683,47847947.96145424,104651657.86617124,62267437.976033404,12464091.197142083,132757003.50634216,0.0,0.0
2931,683,47847947.96145424,104651657.86617124,62267437.976033404,27414737.018375736,288950954.7882709,0.0,0.0
2932,683,2393462066.575299,104651657.86617124,62267437.976033404,8723313.472612018,50929971.20054293,0.0,0.0
2933,683,47847947.96145424,136684708.62232524,62267437.976033404,23052107.99547724,651850186.5264376,0.0,0.0
2934,683,47847947.96145424,106802719.13510802,62267437.976033404,118291648.55256784,279732759.0608592,0.0,0.0
2935,683,47847947.96145424,130788789.20266455,62267437.976033404,45098995.1367186,760691299.5254388,0.0,0.0
2936,683,2547194284.0553865,104651657.86617124,62267437.976033404,8453407.696608048,50929971.20054293,0.0,0.0
2937,683,47847947.96145424,123892078.84982993,62267437.976033404,20900383.91754519,389547606.3855968,0.0,0.0
2938,683,47847947.96145424,104651657.86617124,62267437.976033404,32710094.55453832,54544441.01577034,0.0,0.0
2939,683,47847947.96145424,104651657.86617124,62267437.976033404,13846663.62571245,317990421.6074657,0.0,0.0
2940,683,50008380.51727887,128824295.51363967,62267437.976033404,10272522.673645604,77427636.29488443,0.0,0.0
2941,683,47847947.96145424,104651657.86617124,62267437.976033404,90379796.01368284,50929971.20054293,0.0,0.0
2942,683,47847947.96145424,104651657.86617124,62267437.976033404,10444572.311827317,148452256.5520559,0.0,0.0
2943,683,47847947.96145424,138045622.10418555,62267437.976033404,11980959.0156859,93032066.11463724,0.0,0.0
2944,683,47847947.96145424,140194105.44060233,62267437.976033404,8453407.696608048,52089028.42224534,0.0,0.0
2945,683,47847947.96145424,104651657.86617124,62267437.976033404,15873850.614866516,109666262.16812412,0.0,0.0
2946,683,47847947.96145424,104651657.86617124,62267437.976033404,67519208.59950198,50929971.20054293,0.0,0.0
2947,683,47847947.96145424,104651657.86617124,62267437.976033404,10515122.141045583,54150140.06319681,0.0,0.0
2948,683,2823479713.1269608,104651657.86617124,62267437.976033404,8453407.696608048,50929971.20054293,0.0,0.0
2949,683,47847947.96145424,133782724.81525454,62267437.976033404,75224575.43750499,50929971.20054293,0.0,0.0
2950,683,47847947.96145424,104651657.86617124,62267437.976033404,70920414.59888572,162495962.52587616,0.0,0.0
2951,683,47847947.96145424,104651657.86617124,62267437.976033404,23686590.5671549,66171973.17922096,0.0,0.0
2952,683,47847947.96145424,104651657.86617124,62267437.976033404,11520315.888310269,86374760.95689014,0.0,0.0
2953,683,47847947.96145424,104651657.86617124,62267437.976033404,43652923.56549284,83569309.16639426,0.0,0.0
2954,683,47847947.96145424,135020661.80357626,62267437.976033404,53184296.26049483,262975192.7459935,0.0,0.0
2955,683,47847947.96145424,104651657.86617124,62267437.976033404,11407029.618374892,609928602.8865056,0.0,0.0
2956,683,47847947.96145424,104651657.86617124,62267437.976033404,19096473.56911264,799138050.293762,0.0,0.0
2957,683,47847947.96145424,104651657.86617124,62267437.976033404,38441307.7377204,50929971.20054293,0.0,0.0
2958,683,491034757.83405954,104651657.86617124,62267437.976033404,8453407.696608048,50929971.20054293,0.0,0.0
2959,683,47847947.96145424,130622618.991088,62267437.976033404,11110270.324295688,376308205.422503,0.0,0.0
2960,683,47847947.96145424,104651657.86617124,62267437.976033404,20287413.408638947,111901652.71931526,0.0,0.0
2961,683,47847947.96145424,104651657.86617124,62267437.976033404,26225876.40393551,67514042.31369239,0.0,0.0
2962,683,47847947.96145424,104651657.86617124,62267437.976033404,15939842.503255883,406206247.1524894,0.0,0.0
2963,683,47847947.96145424,104651657.86617124,62267437.976033404,71452246.53417526,50929971.20054293,0.0,0.0
2964,683,47847947.96145424,104651657.86617124,62267437.976033404,27199098.580138125,832250070.3398402,0.0,0.0
2965,683,47847947.96145424,104651657.86617124,62267437.976033404,12510609.276393684,121560167.81380576,0.0,0.0
2966,683,47847947.96145424,104651657.86617124,62267437.976033404,10416470.553161662,53255782.56869811,0.0,0.0
2967,683,47847947.96145424,104651657.86617124,62267437.976033404,10382570.44149052,118111225.81916052,0.0,0.0
2968,683,47847947.96145424,104651657.86617124,62267437.976033404,10477329.065263549,194168429.99843776,0.0,0.0
2969,683,47847947.96145424,104651657.86617124,62267437.976033404,8730602.836969847,205553795.5570066,0.0,0.0
2970,683,47847947.96145424,104651657.86617124,62267437.976033404,10499019.515322296,120673991.7527085,0.0,0.0
2971,683,47847947.96145424,104651657.86617124,62267437.976033404,10854702.552281689,56298933.85816388,0.0,0.0
2972,683,47847947.96145424,104651657.86617124,62267437.976033404,12464091.197142083,619966321.8190824,0.0,0.0
2973,683,2673560375.820047,104651657.86617124,62267437.976033404,11151686.475846663,50929971.20054293,0.0,0.0
2974,683,47847947.96145424,104651657.86617124,62267437.976033404,15847200.79027712,94445310.5039106,0.0,0.0
2975,683,47847947.96145424,104651657.86617124,62267437.976033404,36433245.80101496,131189557.09871146,0.0,0.0
2976,683,47847947.96145424,106235388.2464358,62267437.976033404,10867654.439637804,159070429.50898516,0.0,0.0
2977,683,47847947.96145424,104651657.86617124,62267437.976033404,42301668.91821988,145908159.03107592,0.0,0.0
2978,683,47847947.96145424,104651657.86617124,62267437.976033404,10994824.700673766,111601892.92685568,0.0,0.0
2979,683,47847947.96145424,104651657.86617124,62267437.976033404,30222761.28462983,115397122.91029094,0.0,0.0
2980,683,47847947.96145424,104651657.86617124,62267437.976033404,12620834.507075896,133763746.4438034,0.0,0.0
2981,683,47847947.96145424,104651657.86617124,62267437.976033404,25850076.174281567,117904737.92576134,0.0,0.0
2982,683,47847947.96145424,104651657.86617124,67632820.31177226,12378345.605103573,83628186.82831763,0.0,0.0
2983,683,47847947.96145424,104651657.86617124,62267437.976033404,10891852.007379644,107843229.82249688,0.0,0.0
2984,683,47847947.96145424,104651657.86617124,62267437.976033404,94151225.57632436,50929971.20054293,0.0,0.0
2985,683,47847947.96145424,104651657.86617124,62267437.976033404,11463937.135928702,111658550.88223724,0.0,0.0
2986,683,47847947.96145424,104651657.86617124,62267437.976033404,12505374.46720832,858046504.6529582,0.0,0.0
2987,683,47847947.96145424,104651657.86617124,62267437.976033404,14911046.359047726,114589561.66162395,0.0,0.0
2988,683,47847947.96145424,104651657.86617124,62267437.976033404,26362132.00101578,67444350.41779369,0.0,0.0
2989,683,47847947.96145424,107170500.98939551,62267437.976033404,68540267.5053326,148135552.29929045,0.0,0.0
2990,683,47847947.96145424,104651657.86617124,62267437.976033404,47460700.339021295,67613454.4749364,0.0,0.0
2991,683,47847947.96145424,163550250.56851676,62267437.976033404,24642479.97858132,50929971.20054293,0.0,0.0
2992,683,47847947.96145424,104651657.86617124,62267437.976033404,10473768.633129084,150948575.0750721,0.0,0.0
2993,683,47847947.96145424,104651657.86617124,62267437.976033404,13606298.21830051,208547067.6513497,0.0,0.0
2994,683,47847947.96145424,104651657.86617124,62267437.976033404,110059671.47933604,66354552.0490482,0.0,0.0
2995,683,47847947.96145424,104651657.86617124,62267437.976033404,11641585.910211816,165492629.02715063,0.0,0.0
2996,683,47847947.96145424,104651657.86617124,62267437.976033404,34390564.90635692,91531415.8249662,0.0,0.0
2997,683,47847947.96145424,104651657.86617124,62267437.976033404,11483859.286235029,259803567.65643352,0.0,0.0
2998,683,47847947.96145424,125249550.52243698,62267437.976033404,29443793.18530163,224027821.6954701,0.0,0.0
2999,683,47847947.96145424,104651657.86617124,62267437.976033404,10877414.50917152,139657499.13326037,0.0,0.0
3000,832,143356957.13390714,280539504.06370616,72012249.66440094,18081997.288140487,118241581.16575018,0.0,7795.831322536254
3001,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,165508064.8502182,0.0,5397.008112615662
3002,832,143356957.13390714,280725585.2849351,1559753493.709066,19724769.295163065,45647480.582770206,0.0,84704.72982353275
3003,832,143356957.13390714,281631872.0953287,28798397.130608942,18081997.288140487,55767862.30422265,0.0,1282.1736547905634
3004,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,47939249.79437753,0.0,1306.307179383632
3005,832,143356957.13390714,280539504.06370616,28798397.130608942,20158642.14572661,117379236.63492803,0.0,5036.985489363723
3006,832,860052268.4245396,280539504.06370616,29588051.767231893,18081997.288140487,127940959.20271184,0.0,9213.946569565123
3007,832,143356957.13390714,280539504.06370616,709744757.802588,18081997.288140487,30351526.042379983,0.0,23862.0884733042
3008,832,143356957.13390714,280539504.06370616,1222467110.5565448,18081997.288140487,30351526.042379983,0.0,42549.87461732073
3009,832,143356957.13390714,280539504.06370616,35148611.02699055,18081997.288140487,452033356.4396311,0.0,23335.28391202318
3010,832,143356957.13390714,280539504.06370616,28798397.130608942,22207458.649589747,208913996.2326945,0.0,7984.204342730677
3011,832,605504583.0551056,280539504.06370616,28798397.130608942,18081997.288140487,62315649.02274109,0.0,5375.650597833586
3012,832,143356957.13390714,281261685.8975537,28798397.130608942,42968738.82738247,30351526.042379983,0.0,1849.898399865224
3013,832,143356957.13390714,281961697.0690056,95844477.16492362,18081997.288140487,276698909.5275465,0.0,11707.182121794476
3014,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,71567527.23640871,0.0,1635.9119749667489
3015,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,125648845.6097876,0.0,5485.003466025368
3016,832,143356957.13390714,280539504.06370616,28798397.130608942,78780471.12948988,34328283.34931076,0.0,4568.970370616487
3017,832,143356957.13390714,280539504.06370616,80108116.71723102,20054726.988182686,291255516.4896913,0.0,18456.65584481347
3018,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,145373282.59937948,0.0,5341.646997791612
3019,832,143356957.13390714,280539504.06370616,83729908.08622982,18081997.288140487,162904528.5202031,0.0,10145.39880109289
3020,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,423626107.7685936,0.0,26406.071565083403
3021,832,143356957.13390714,280539504.06370616,28798397.130608942,18361654.9492306,166564785.65581656,0.0,7351.224824337238
3022,832,143356957.13390714,280539504.06370616,28798397.130608942,20486566.342331424,50225452.86282112,0.0,1363.2425791960434
3023,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,300111971.3921069,0.0,15182.09237958293
3024,832,143356957.13390714,280539504.06370616,30496750.60567464,18081997.288140487,992608454.4017464,0.0,39761.39706245552
3025,832,143356957.13390714,280539504.06370616,28798397.130608942,18158327.428627435,228353964.09317037,0.0,10336.81757843924
3026,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,50722568.77670634,0.0,1243.5258432791077
3027,832,143356957.13390714,280539504.06370616,2100841038.5788171,18081997.288140487,30351526.042379983,0.0,83266.73090038053
3028,832,143356957.13390714,280539504.06370616,79943994.51279286,18081997.288140487,192684919.43377328,0.0,11580.926589962508
3029,832,143356957.13390714,280539504.06370616,28798397.130608942,21178585.13125452,30351526.042379983,0.0,150.47261965743402
3030,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,129583963.88386926,0.0,5810.202415440198
3031,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,69199879.64879072,0.0,2387.487359898075
3032,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,162054450.65055108,0.0,5667.322702092935
3033,832,187507421.26832628,280539504.06370616,28798397.130608942,18081997.288140487,205166036.6662563,0.0,7424.315179398327
3034,832,143356957.13390714,280539504.06370616,28798397.130608942,85502142.6076965,46333170.17011003,0.0,4836.77640653789
3035,832,143356957.13390714,280539504.06370616,215062623.91834596,18081997.288140487,30351526.042379983,0.0,6293.87405459229
3036,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,49230173.22731949,0.0,1156.8570851543782
3037,832,143356957.13390714,280539504.06370616,68058831.8768431,18081997.288140487,30351526.042379983,0.0,1887.001045029829
3038,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,49230173.22731949,0.0,1156.8570851543782
3039,832,171417120.88541427,280539504.06370616,28798397.130608942,18081997.288140487,366942331.3163758,0.0,22088.36271949176
3040,832,1632620591.8056924,280539504.06370616,28798397.130608942,18081997.288140487,30351526.042379983,0.0,18088.087583858764
3041,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,46583805.32522885,0.0,1210.296244641141
3042,832,143356957.13390714,280539504.06370616,28798397.130608942,18447169.870416164,141202497.7666698,0.0,6172.746138302606
3043,832,143356957.13390714,280539504.06370616,33905840.405461706,18081997.288140487,180956997.16060296,0.0,10667.557263470528
3044,832,985754663.616768,280539504.06370616,30150764.73186426,18081997.288140487,46762435.92268574,0.0,10471.160756934902
3045,832,143356957.13390714,280539504.06370616,80046585.87286626,18081997.288140487,57167392.70194922,0.0,3904.296918964976
3046,832,857110360.7654881,280539504.06370616,28798397.130608942,18081997.288140487,30351526.042379983,0.0,4635.932280851754
3047,832,143356957.13390714,280539504.06370616,442231563.3477193,18081997.288140487,43583589.16351772,0.0,19125.12627669583
3048,832,143356957.13390714,280539504.06370616,28798397.130608942,18336553.093096547,138334134.97591394,0.0,5728.741088625669
3049,832,143356957.13390714,280539504.06370616,77190602.13426468,18081997.288140487,54818305.83867778,0.0,3079.314323877779
3050,832,165967657.41487062,280539504.06370616,28798397.130608942,18081997.288140487,96830450.51246108,0.0,5189.39745734661
3051,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,56635437.86937858,0.0,1276.5325879641705
3052,832,170322676.30814117,280539504.06370616,28798397.130608942,18081997.288140487,122948422.66730702,0.0,6074.801852775925
3053,832,582460724.5202416,280539504.06370616,28798397.130608942,18081997.288140487,38219061.99342508,0.0,4938.329447185177
3054,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,50855513.000097424,0.0,1251.246390788041
